ID,NAME,TYPE,COUNTRY,REGION,GRAPES,BODY,ACIDITY,PRICE,VINTAGE,DESCRIPTION,URL,IMAGE_URL 
3698,"Domaine Jaeger-Defaix, Rully, Rouge, Burgundy, France",Red Wine,France,Burgundy,Pinot Noir ,0,0,25.95,2018,"Beautiful bright ruby-red colour. Aromas of raspberry, red currant and blackberry. Pretty and refined on the nose. On the palate there is an abundance of red fruit and a touch of spice. The tannin structure is silky creating an elegant Pinot Noir that is supple and fresh.",,https://www.alliancewine.com//images/products/BOTTLE_2407.png?mode=pad
3697,"Bodegas Ximénez Spínola, PX Vintage, Jerez, Spain",White Wine,Spain,Jerez,Pedro Ximénez ,0,0,24.95,2019,"A vibrant amber colour, ripe grape and raisin on the nose. Fresh palate with a velvet entry and well integrated acidity. Dates, figs, raisins and a lengthy finish.",,https://www.alliancewine.com//images/products/BOTTLE_2752.png?mode=pad
3696,"Bodegas Ximénez Spínola, PX Vintage, Jerez, Spain",White Wine,Spain,Jerez,Pedro Ximénez ,0,0,24.95,2018,"A vibrant amber colour, ripe grape and raisin on the nose. Fresh palate with a velvet entry and well integrated acidity. Dates, figs, raisins and a lengthy finish.",,https://www.alliancewine.com//images/products/BOTTLE_2752.png?mode=pad
3695,"Stella Bella, Cabernet Sauvignon, Margaret River, Australia",Red Wine,Australia,Margaret River,Cabernet Sauvignon ,4,4,24.95,2016,"A rich, lush wine of abundant fruits - red currants, mulberries, plums, blackberries, blueberries and cassis, this ambling fruit richness is complimented by plentiful ripe fruit tannins and the finest grained French oak.  A wine of great proportion, enjoyable now and worthy of cellaring for the medium to long term.",,https://www.alliancewine.com//images/products/BOTTLE_8354.png?mode=pad
3694,"Stella Bella, Chardonnay, Margaret River, Australia",White Wine,Australia,Margaret River,Chardonnay ,4,3,24.95,2017,"Brilliant pale lemon with green highlights. The bouquet has a panoply of scents of great intensity and complexity – there is an interplay of the aromatic notes of white flowers, anise and lemon curd with the deeper notes of spicy oak, some yoghurt‐ like nuances and a hint of struck match. The deft palate shows both restraint and power. Taut citrus, pear and briny/mineral elements build in the mouth and meld perfectly with the savoury, nutty, fine‐grained oak which nevertheless remains unobtrusive. The finish has a pleasant grapefruit‐like tang and the signature length of flavour which shows great persistence. A wine of elegance & finesse.
",,https://www.alliancewine.com//images/products/BOTTLE_8344.png?mode=pad
3693,"Majella, Cabernet Sauvignon, Coonawarra, Australia",Red Wine,Australia,Coonawarra,Cabernet Sauvignon ,0,0,24.95,2016,"A dark aubergine purple colour with a ruby hue, blackcurrants and vanilla on the nose. The palate is complex, with rich plum fruit flavours.",,https://www.alliancewine.com//images/products/BOTTLE_8338.png?mode=pad
3692,"Majella, Cabernet Sauvignon, Coonawarra, Australia",Red Wine,Australia,Coonawarra,Cabernet Sauvignon ,0,0,24.95,2015,"A dark aubergine purple colour with a ruby hue, blackcurrants and vanilla on the nose. The palate is complex, with rich plum fruit flavours.",,https://www.alliancewine.com//images/products/BOTTLE_8338.png?mode=pad
3691,"Wéingut Max Ferdinand Richter, Riesling Spätlese, QmP, Graacher Himmelreich, Mosel, Germany",White Wine,Germany,Mosel,Riesling ,3,4,24.95,2018,"This offers very refined and deeply complex notes of peach, orchard fruits, citrus and dried flowers. The wine combines a delicious creaminess and zest with freshness. It is racy and multi-layered on the palate with a sappy and very long finish. This terrific Spätlese is a great ambassador of the Estate’s classical airy and delicate style.",,https://www.alliancewine.com//images/products/BOTTLE_6630.png?mode=pad
3690,"Bodegas Ximénez Spínola, Exceptional Harvest, Jerez, Spain",White Wine,Spain,Jerez,Pedro Ximénez ,0,0,24.95,2019,"Golden in colour with an intense nose with the exceptional aromas expected of a late harvest: figs, raisins and prunes that blend with the pastry, typical of aging on lees. Light and intense in the mouth. Subtle, filling but not tiring. The acidity and natural sweetness play with ripe and fleshy fruit, leading to a long aftertaste in which the oak is so elegant",,https://www.alliancewine.com//images/products/BOTTLE_2751.png?mode=pad
3689,"Bodegas Ximénez Spínola, Exceptional Harvest, Jerez, Spain",White Wine,Spain,Jerez,Pedro Ximénez ,0,0,24.95,2018,"Golden in colour with an intense nose with the exceptional aromas expected of a late harvest: figs, raisins and prunes that blend with the pastry, typical of aging on lees. Light and intense in the mouth. Subtle, filling but not tiring. The acidity and natural sweetness play with ripe and fleshy fruit, leading to a long aftertaste in which the oak is so elegant",,https://www.alliancewine.com//images/products/BOTTLE_2751.png?mode=pad
3688,"Casa Marin, Sauvignon Gris, Estero Vineyard, San Antonio Valley, Chile",White Wine,Chile,San Antonio,Sauvignon Gris ,0,0,24.95,2020,"Sauvignon Gris, or in French known as Fié. A favourite among many chefs and sommeliers around the world. Powerful floral and spicy aromas with a touch of pink grapefruit. The palate is ripe and mouth filling, with a touch of smoky French oak, floral characters and fresh grape, asparagus flavours. Flavours linger on the palate and the fresh acidity ensures a crisp clean impeccable finish.",,https://www.alliancewine.com//images/products/BOTTLE_2459.png?mode=pad
3687,"Casa Marin, Sauvignon Gris, Estero Vineyard, San Antonio Valley, Chile",White Wine,Chile,San Antonio,Sauvignon Gris ,0,0,24.95,2019,"Sauvignon Gris, or in French known as Fié. A favourite among many chefs and sommeliers around the world. Powerful floral and spicy aromas with a touch of pink grapefruit. The palate is ripe and mouth filling, with a touch of smoky French oak, floral characters and fresh grape, asparagus flavours. Flavours linger on the palate and the fresh acidity ensures a crisp clean impeccable finish.",,https://www.alliancewine.com//images/products/BOTTLE_2459.png?mode=pad
3686,"Alemany i Corrió, Cargol Treu Vi, DO Penedès, Spain",White Wine,Spain,Penedès,Xarel-lo ,4,3,24.95,2019,"Lovely aromas of white flowers, white fruit, citrus, hints of smoke and elegant mineral undertones. On the palate, notes of apples, pears, smoke, dry flowers and vanilla combine with some salty touches and mineral remembrances. Long, salty finish. ",,https://www.alliancewine.com//images/products/BOTTLE_1747.png?mode=pad
3685,"Alemany i Corrió, Cargol Treu Vi, DO Penedès, Spain",White Wine,Spain,Penedès,Xarel-lo ,4,3,24.95,2018,"Lovely aromas of white flowers, white fruit, citrus, hints of smoke and elegant mineral undertones. On the palate, notes of apples, pears, smoke, dry flowers and vanilla combine with some salty touches and mineral remembrances. Long, salty finish. ",,https://www.alliancewine.com//images/products/BOTTLE_1747.png?mode=pad
3684,"Enira, Reserva, Bessa Valley, Bulgaria",Red Wine,Bulgaria,Bessa Valley," Cabernet Sauvignon ,  Petit Verdot ,  Syrah , Merlot ",0,0,24.95,2016,"The aromas on the nose are red fruits, vanilla and menthol. The attack in mouth is sweet, followed by wood tannins still present, but which would mellow in the future, allowing this wine to age for at least 10 years. ",,https://www.alliancewine.com//images/products/BOTTLE_1356.png?mode=pad
3683,"Enira, Reserva, Bessa Valley, Bulgaria",Red Wine,Bulgaria,Bessa Valley," Cabernet Sauvignon ,  Petit Verdot ,  Syrah , Merlot ",0,0,24.95,2015,"The selection for this vintage made by Marc Dworkin and Stephan von Neipperg produced full- bodied, harmonious red wine, which can be stored for a few years, but even now offers great drinking pleasure. Unique flavor profile with excellent structure, very well balanced by the mild tannins, a result of the 18 months ageing in French oak barrels. ",,https://www.alliancewine.com//images/products/BOTTLE_1356.png?mode=pad
3682,"Iona, Pinot Noir, Elgin, South Africa",Red Wine,South Africa,Elgin,Pinot Noir ,3,3,24.95,2018,"Succulent black cherry aroma, bright but delicate and hints of forest floor, with underlying floral and spicy notes. On the palate, the wine is powerful, with silk-textured length.",,https://www.alliancewine.com//images/products/BOTTLE_1313.png?mode=pad
3681,"Cantina Merano, Blauburgunder, Graf von Meran, DOC Alto Adige, Italy",Red Wine,Italy,Alto Adige,Pinot Noir ,2,4,24.95,2017,"This is a rich ruby red colour, with wild red berries on the nose. Velvety and fresh on the palate with well integrated tannins, full bodied and a long finish.",,https://www.alliancewine.com//images/products/BOTTLE_3898.png?mode=pad
3680,"Bodegas Altolandon, Rosalia Garnacha, Manchuela, Spain",Red Wine,Spain,La Mancha,Garnacha ,5,3,24.95,2015,"Vivid picota cherry red in colour, the nose is clean, with lots of mature red fruit, candy fruit, floral notes and a delicious balsamic end. Agile in the mouth with grippy and ripe tannins and pleasing fresh acidity.",,https://www.alliancewine.com//images/products/BOTTLE_3535.png?mode=pad
3679,"Domaine Defaix, Chablis, Burgundy, France",White Wine,France,Burgundy,Chardonnay ,0,0,24.95,2020,"A fine brilliant yellow colour. On the aromas, mineral notes are dominant combined with delicate touches of green apple and citrus fruit (lemon and grapefruit). The mouth is fresh persistent.",,https://www.alliancewine.com//images/products/BOTTLE_2386.png?mode=pad
3678,"Domaine Defaix, Chablis, Burgundy, France",White Wine,France,Burgundy,Chardonnay ,0,0,24.95,2019,"A fine brilliant yellow colour. On the aromas, mineral notes are dominant combined with delicate touches of green apple and citrus fruit (lemon and grapefruit). The mouth is fresh persistent.",,https://www.alliancewine.com//images/products/BOTTLE_2386.png?mode=pad
3677,"Qupé, Syrah, Central Coast, California, USA",Red Wine,United States of America,California," Graciano ,  Mourvedre ,  Grenache , Syrah ",5,4,23.95,2017,"An immediately attractive deep purple colour leads into aromas of blackberry, blackcurrant, and coffee followed by a savory palate with a spicy smoky character and refreshing acidity. The balanced alcohol gives the wine a suppleness that makes it an easy drinker.",,https://www.alliancewine.com//images/products/BOTTLE_3948.png?mode=pad
3676,"Qupé, Syrah, Central Coast, California, USA",Red Wine,United States of America,California," Mourvedre ,  Tempranillo ,  Grenache , Syrah ",5,4,23.95,2018,"Deep purple colour with aromas of blackberry, black raspberries and hints of cola and leather. Flavours are savory with a spicy smoky character, refreshing juicy acidity and a touch of French oak. Balanced alcohol gives the wine a suppleness that make it an easy drinker.",,https://www.alliancewine.com//images/products/BOTTLE_3948.png?mode=pad
3675,"Qupé, ""Y"" Block Chardonnay, Santa Barbara County, California, USA",White Wine,United States of America,California," Marsanne ,  Viognier , Chardonnay ",4,3,23.95,2018,"This is a classic cool climate Chardonnay made in a traditional style. Aromas of citrus, pears and nutmeg waft from the glass, with just a hint of vanilla and toasty oak from aging in barrel. Mouth-coating viscosity on the palate balanced by naturally fresh, crisp acidity. Completely dry, this is an elegantly balanced and structured Chardonnay.",,https://www.alliancewine.com//images/products/BOTTLE_3947.png?mode=pad
3674,"Mount Edward, Ted Pinot Noir, Central Otago, New Zealand",Red Wine,New Zealand,Central Otago,Pinot Noir ,2,4,23.95,2019,"Aromas of dark berry fruits, spice, savoury tones and thyme. A sinewy palate full of bright fruit flavours with a delicate herbal thread throughout.",,https://www.alliancewine.com//images/products/BOTTLE_3477.png?mode=pad
3673,"Cave De Ribeauville, Gewürztraminer, Alsace, France",White Wine,France,Alsace,Gewürztraminer ,4,2,23.95,2020,A semi sweet and aromatic wine with floral and exotic fruit character with a hint of spice on the finish.,,https://www.alliancewine.com//images/products/BOTTLE_2619.png?mode=pad
3672,"Cave De Ribeauville, Gewürztraminer, Alsace, France",White Wine,France,Alsace,Gewürztraminer ,4,2,23.95,2019,A semi sweet and aromatic wine with floral and exotic fruit character with a hint of spice on the finish.,,https://www.alliancewine.com//images/products/BOTTLE_2619.png?mode=pad
3671,"Casa Marin, Pinot Noir, Litoral Vineyard, San Antonio Valley, Chile",Red Wine,Chile,San Antonio,Pinot Noir ,3,3,23.95,2019,"A serious Pinot Noir with some cool climate elements coming through. Fermented with its natural yeast. Aromas of bright cherry and red berry with hints of cool climate cranberry framed in whips of smoky peat hearth fire. Flavours are bright, with firm acid structure supporting the same fruit tones perceptible in the aroma—very persistent!  Finish lingers with long, late acid backbone carrying the red berry late into the aftertaste.",,https://www.alliancewine.com//images/products/BOTTLE_2461.png?mode=pad
3670,"Casa Marin, Pinot Noir, Litoral Vineyard, San Antonio Valley, Chile",Red Wine,Chile,San Antonio,Pinot Noir ,3,3,23.95,2018,"A serious Pinot Noir with some cool climate elements coming through. Fermented with its natural yeast. Aromas of bright cherry and red berry with hints of cool climate cranberry framed in whips of smoky peat hearth fire. Flavours are bright, with firm acid structure supporting the same fruit tones perceptible in the aroma—very persistent!  Finish lingers with long, late acid backbone carrying the red berry late into the aftertaste.",,https://www.alliancewine.com//images/products/BOTTLE_2461.png?mode=pad
3669,"Casa Marin, Sauvignon Blanc, Cipreses Vineyard, San Antonio Valley, Chile",White Wine,Chile,San Antonio,Sauvignon Blanc ,0,0,23.95,2021,"Specific block vineyard. Small proportion is barrel fermented which aids the textural and mouth feel. Saline and Elegant. Notes of ocean breeze with elegant fragrances of slightly candied citrus, rhubarb and pink grapefruits and hints of green peppers in which the minerality is a highlight. On the palate it is saline and juicy at the same time with a clear and elegant acidity which continues together with the long finish of this wine. This is a great example of a seductive and fine wine that can be enjoyed for drinking now, or in a few more years.",,https://www.alliancewine.com//images/products/BOTTLE_2458.png?mode=pad
